"City1";"Country1";"City2";"Country2";"Year";"k50";"k100";"k150";"k200";"H1";"H2";"Hboth"
"Dresden";"WestGER";"St. Petersburg";"Russia";"1961";"0";"0";"0";"0";0;0;0
"Perm";"Russia";"Duisburg";"WestGER";"2007";"0";"0";"0";"0";0;0;0
"Dusseldorf";"WestGER";"Moscow";"Russia";"1992";"0";"0";"0";"0";0;0;0
"Arkhangelsk";"Russia";"Emden";"WestGER";"1989";"0";"0";"0";"0";0;0;0
"Vladimir";"Russia";"Erlangen";"WestGER";"1983";"0";"0";"0";"0";0;0;0
"Essen";"WestGER";"Nizhny Novgorod";"Russia";"1991";"0";"0";"0";"0";0;0;0
"Sergiyev Posad";"Russia";"Fulda";"WestGER";"1991";"0";"0";"0";"0";0;0;0
"Gera";"WestGER";"Pskov";"Russia";"1996";"0";"0";"0";"0";0;0;0
"Rostov";"Russia";"Gera";"WestGER";"1987";"0";"0";"0";"0";0;0;0
"Rzhev";"Russia";"Gutersloh";"WestGER";"2008";"0";"0";"0";"0";0;0;0
"Smolensk";"Russia";"Hagen";"WestGER";"1985";"0";"0";"0";"0";0;0;0
"Ufa";"Russia";"Halle an der Saale";"WestGER";"1997";"0";"0";"0";"0";0;0;0
"Hamburg";"WestGER";"St. Petersburg";"Russia";"1957";"0";"1";"1";"1";1;0;1
"Belgorod";"Russia";"Herne";"WestGER";"1990";"0";"0";"0";"0";0;0;0
"Hildesheim";"WestGER";"Gelendzhik";"Russia";"1992";"0";"0";"0";"0";1;0;1
"Ingolstadt";"WestGER";"Moscow";"Russia";"1995";"0";"0";"0";"0";0;0;0
"Iserlohn";"WestGER";"Novocherkassk";"Russia";"1990";"0";"0";"0";"0";0;0;0
"Karlsruhe";"WestGER";"Krasnodar";"Russia";"1998";"0";"0";"0";"0";0;0;0
"Kassel";"WestGER";"Yaroslavl";"Russia";"1988";"0";"0";"0";"0";0;0;0
"Kiel";"WestGER";"Kaliningrad";"Russia";"1992";"1";"1";"1";"1";1;1;2
"Sovetsk";"Russia";"Kiel";"WestGER";"1992";"0";"1";"1";"1";0;1;1
"Ulyanovsk";"Russia";"Krefeld";"WestGER";"1993";"0";"0";"0";"0";0;0;0
"Kamskoye Ustye";"Russia";"Ludwigslust";"WestGER";"1994";"0";"0";"0";"0";0;0;0
"Muhlhausen";"WestGER";"Kronstadt";"Russia";"1995";"0";"0";"0";"0";1;0;1
"Munster";"WestGER";"Ryazan";"Russia";"1989";"0";"0";"0";"0";0;0;0
"Chaykovsky";"Russia";"Neustrelitz";"WestGER";"1993";"0";"0";"0";"0";0;0;0
"Lomonosov";"Russia";"Oberursel";"WestGER";"2004";"0";"0";"0";"0";0;0;0
"Osnabruck";"WestGER";"Tver";"Russia";"1991";"0";"0";"0";"0";0;0;0
"Primorsk";"Russia";"Pinneberg";"WestGER";"0";"0";"1";"1";"1";0;0;0
"Preetz";"WestGER";"Neman";"Russia";"1991";"0";"1";"1";"1";0;0;0
"Gagarin";"Russia";"Ratingen";"WestGER";"1998";"0";"0";"0";"0";0;0;0
"Salzgitter";"WestGER";"Stary Oskol";"Russia";"1987";"0";"0";"0";"0";0;0;0
"Stuttgart";"WestGER";"Samara";"Russia";"1992";"0";"0";"0";"0";0;0;0
"Stupino";"Russia";"Telgte";"WestGER";"1995";"0";"0";"0";"0";0;0;0
"Tubingen";"WestGER";"Petrozavodsk";"Russia";"1989";"0";"0";"0";"0";0;0;0
"Bagrationovsk";"Russia";"Verden";"WestGER";"1966";"0";"0";"0";"1";0;0;0
"Togliatti";"Russia";"Wolfsburg";"WestGER";"1991";"0";"0";"0";"0";0;0;0
"Yekaterinburg";"Russia";"Wuppertal";"WestGER";"1993";"0";"0";"0";"0";0;0;0
"Bialystok";"Poland";"Kaliningrad";"Russia";"1994";"0";"0";"0";"0";0;1;1
"Brzeg Dolny";"Poland";"Chernyakhovsk";"Russia";"0";"0";"0";"0";"0";0;0;0
"Kaliningrad";"Russia";"Elblag";"Poland";"1994";"1";"1";"1";"1";1;1;2
"Elblag";"Poland";"Baltiysk";"Russia";"1994";"1";"1";"1";"1";1;0;1
"Gdansk";"Poland";"Kaliningrad";"Russia";"1994";"1";"1";"1";"1";1;1;2
"Gdansk";"Poland";"St. Petersburg";"Russia";"1993";"1";"1";"1";"1";1;0;1
"Gdynia";"Poland";"Kaliningrad";"Russia";"1994";"1";"1";"1";"1";0;1;1
"St. Petersburg";"Russia";"Gdynia";"Poland";"0";"1";"1";"1";"1";0;0;0
"Gorzow Wielkopolski";"Poland";"Saransk";"Russia";"0";"0";"0";"0";"0";0;0;0
"Krakow";"Poland";"Grozny";"Russia";"0";"0";"0";"0";"0";1;0;1
"St. Petersburg";"Russia";"Krakow";"Poland";"0";"0";"0";"0";"0";0;1;1
"Lodz";"Poland";"Ivanovo";"Russia";"1992";"0";"0";"0";"0";0;0;0
"Lodz";"Poland";"Kaliningrad";"Russia";"2002";"0";"0";"0";"0";0;1;1
"Olsztyn";"Poland";"Kaliningrad";"Russia";"1993";"0";"1";"1";"1";0;1;1
"Sieradz";"Poland";"Saransk";"Russia";"0";"0";"0";"0";"0";0;0;0
"Tarnow";"Poland";"Kotlas";"Russia";"0";"0";"0";"0";"0";0;0;0
"Tczew";"Poland";"Kursk";"Russia";"0";"0";"0";"0";"0";0;0;0
"Torun";"Poland";"Kaliningrad";"Russia";"1995";"0";"0";"1";"1";1;1;2
"Warsaw";"Poland";"Moscow";"Russia";"0";"0";"0";"0";"0";0;0;0
"Warsaw";"Poland";"St. Petersburg";"Russia";"1997";"0";"0";"0";"0";0;0;0
"Alytus";"Lithuania";"Petrozavodsk";"Russia";"0";"0";"0";"0";"0";0;0;0
"Jonava";"Lithuania";"Bagrationovsk";"Russia";"0";"0";"0";"0";"0";0;0;0
"Tyumen";"Russia";"Kaunas";"Lithuania";"0";"0";"0";"0";"0";0;0;0
"Cherepovets";"Russia";"Klaipeda";"Lithuania";"1992";"0";"0";"0";"0";0;0;0
"Klaipeda";"Lithuania";"Kaliningrad";"Russia";"1993";"1";"1";"1";"1";0;1;1
"Panevezys";"Lithuania";"Mytishchi";"Russia";"0";"0";"0";"0";"0";0;0;0
"Siauliai";"Lithuania";"Kaliningrad";"Russia";"2003";"0";"0";"1";"1";0;1;1
"Slavsk";"Russia";"Silute";"Lithuania";"1998";"1";"1";"1";"1";0;0;0
"Irkutsk";"Russia";"Vilnius";"Lithuania";"0";"0";"0";"0";"0";0;0;0
"Moscow";"Russia";"Vilnius";"Lithuania";"0";"0";"0";"0";"0";0;0;0
"Vilnius";"Lithuania";"St. Petersburg";"Russia";"0";"0";"0";"0";"0";0;0;0
"Bauska";"Latvia";"Kolomna";"Russia";"0";"0";"0";"0";"0";0;0;0
"Dobele";"Latvia";"Bryansk";"Russia";"0";"0";"0";"0";"0";0;0;0
"Riga";"Latvia";"Moscow";"Russia";"0";"0";"0";"0";"0";1;0;1
"Riga";"Latvia";"St. Petersburg";"Russia";"2002";"1";"1";"1";"1";1;0;1
"Kalininsky District";"Russia";"Maardu";"Estonia";"0";"0";"0";"0";"0";0;0;0
"Khabarovsk";"Russia";"Maardu";"Estonia";"0";"0";"0";"0";"0";0;0;0
"Krasnoarmeysky District";"Russia";"Maardu";"Estonia";"0";"0";"0";"0";"0";0;0;0
"Myshkin";"Russia";"Maardu";"Estonia";"0";"0";"0";"0";"0";0;0;0
"Maardu";"Estonia";"Ostashkov";"Russia";"0";"0";"0";"0";"0";0;0;0
"Maardu";"Estonia";"Pikalyovo";"Russia";"0";"0";"0";"0";"0";0;0;0
"St. Petersburg";"Russia";"Tallinn";"Estonia";"2002";"1";"1";"1";"1";0;1;1
"Johvi";"Estonia";"Kingisepp";"Russia";"1999";"1";"1";"1";"1";0;0;0
"Saransk";"Russia";"Kohtla-Jarve";"Estonia";"0";"0";"0";"0";"0";0;0;0
"Veliky Novgorod";"Russia";"Kohtla-Jarve";"Estonia";"2004";"0";"0";"0";"1";0;0;0
"Slantsevsky District";"Russia";"Kohtla-Jarve";"Estonia";"1999";"0";"1";"1";"1";0;0;0
"Kingisepp";"Russia";"Kohtla-Jarve";"Estonia";"2000";"1";"1";"1";"1";0;0;0
"Narva";"Estonia";"Ivangorod";"Russia";"0";"1";"1";"1";"1";0;0;0
"Narva";"Estonia";"Pskov";"Russia";"0";"0";"0";"0";"1";0;0;0
"Kronstadt";"Russia";"Narva-Joesuu";"Estonia";"0";"1";"1";"1";"1";0;0;0
"Parnu";"Estonia";"Sochi";"Russia";"0";"0";"0";"0";"0";1;0;1
"Tartu";"Estonia";"Pskov";"Russia";"2000";"0";"0";"0";"1";1;0;1
"Valga";"Estonia";"Novgorod";"Russia";"2001";"0";"0";"0";"1";0;0;0
"Kotka";"Finland";"Lubeck";"WestGER";"1969";"1";"1";"1";"1";0;1;1
"Kotka";"Finland";"Landskrona";"Sweden";"1940";"1";"1";"1";"1";0;0;0
"Kragero Municipality";"Norway";"Mariehamn";"Finland";"1987";"1";"1";"1";"1";0;0;0
"Lomonosov";"Russia";"Mariehamn";"Finland";"1961";"1";"1";"1";"1";0;0;0
"Vantaa";"Finland";"Kongens Lyngby";"Sweden";"1951";"0";"0";"0";"0";0;0;0
"Vantaa";"Finland";"Rastatt";"WestGER";"1968";"0";"0";"0";"0";0;0;0
"Vantaa";"Finland";"Slupsk";"Poland";"1987";"1";"1";"1";"1";0;1;1
"Tyreso";"Sweden";"Porvoo";"Finland";"1966";"0";"0";"0";"0";0;0;0
"Viborg Municipality";"Denmark";"Porvoo";"Finland";"1950";"0";"1";"1";"1";0;0;0
"Ventspils";"Latvia";"Porvoo";"Finland";"1990";"1";"1";"1";"1";1;0;1
"Kamien Pomorski";"Poland";"Porvoo";"Finland";"1988";"1";"1";"1";"1";1;0;1
"Turku";"Finland";"Kaliningrad";"Russia";"2004";"1";"1";"1";"1";0;1;1
"Ketrzyn County";"Poland";"Kaliningrad";"Russia";"2009";"0";"0";"0";"0";0;1;1
"Raciborz";"Poland";"Kaliningrad";"Russia";"2002";"0";"0";"0";"0";0;1;1
"Vilnius";"Lithuania";"Kaliningrad";"Russia";"2000";"0";"0";"0";"0";0;1;1
"Kaunas";"Lithuania";"Kaliningrad";"Russia";"2001";"0";"0";"0";"0";0;1;1
"Panevezys";"Lithuania";"Kaliningrad";"Russia";"2002";"0";"0";"0";"1";0;1;1
"Bodenwerder";"WestGER";"Kaliningrad";"Russia";"2003";"0";"0";"0";"0";0;1;1
"Hamburg";"WestGER";"Kaliningrad";"Russia";"2005";"0";"1";"1";"1";1;1;2
"Potsdam";"WestGER";"Kaliningrad";"Russia";"1993";"0";"0";"0";"1";0;1;1
"Rostock";"EastGER";"Kaliningrad";"Russia";"1999";"1";"1";"1";"1";1;1;2
"Zeitz";"WestGER";"Kaliningrad";"Russia";"2010";"0";"0";"0";"0";0;1;1
"Krasnoyarsk";"Russia";"Kaliningrad";"Russia";"2008";"0";"0";"0";"0";0;1;1
"Samara";"Russia";"Kaliningrad";"Russia";"1999";"0";"0";"0";"0";0;1;1
"Severodvinsk";"Russia";"Kaliningrad";"Russia";"2010";"0";"0";"0";"0";0;1;1
"Yaroslavl";"Russia";"Kaliningrad";"Russia";"1995";"0";"0";"0";"0";0;1;1
"Norrtalje Municipality";"Sweden";"Kardla";"Estonia";"1989";"0";"0";"0";"0";0;0;0
"Sillamae";"Estonia";"Kardla";"Estonia";"2002";"0";"0";"1";"1";0;0;0
"Amt Neukloster-Wariniga";"WestGER";"Kardla";"Estonia";"2006";"0";"0";"0";"0";0;0;0
"Targale Parish";"Latvia";"Kardla";"Estonia";"2002";"0";"0";"0";"0";0;0;0
"Vissenbjerg";"Denmark";"Kardla";"Estonia";"1990";"0";"0";"0";"0";0;0;0
"Pskov";"Russia";"Norrtalje Municipality";"Sweden";"1993";"0";"0";"0";"0";0;0;0
"Paldiski";"Estonia";"Norrtalje Municipality";"Sweden";"2004";"0";"0";"0";"0";0;0;0
"Rujiena";"Estonia";"Norrtalje Municipality";"Sweden";"2004";"0";"0";"0";"0";0;0;0
"Vihti";"Finland";"Norrtalje Municipality";"Sweden";"1940";"0";"0";"0";"0";0;0;0
"Sel";"Norway";"Norrtalje Municipality";"Sweden";"1940";"0";"0";"0";"0";0;0;0
"Skaelskor";"Denmark";"Norrtalje Municipality";"Sweden";"1940";"0";"0";"0";"0";0;0;0
"Tuusula";"Finland";"Hvidovre Municipality";"Denmark";"1955";"1";"1";"1";"1";0;0;0
"Oppegard";"Norway";"Hvidovre Municipality";"Denmark";"1957";"1";"1";"1";"1";0;0;0
"Rydultowy";"Poland";"Hvidovre Municipality";"Denmark";"1995";"0";"0";"0";"0";0;0;0
"Buchholz in der Nordheide";"WestGER";"Jarvenpaa";"Finland";"2004";"0";"0";"0";"0";0;0;0
"Rodovre Municipality";"Denmark";"Jarvenpaa";"Finland";"1956";"1";"1";"1";"1";0;0;0
"Visby";"Sweden";"Lubeck";"WestGER";"1999";"1";"1";"1";"1";1;1;2
"Umea Municipality";"Sweden";"Helsingor Municipality";"Denmark";"1955";"1";"1";"1";"1";0;0;0
"Sandefjord";"Norway";"Uusikaupunki";"Finland";"1950";"1";"1";"1";"1";0;0;0
"Haderslev Municipality";"Denmark";"Uusikaupunki";"Finland";"1950";"1";"1";"1";"1";0;0;0
"Orimattila";"Finland";"Uusikaupunki";"Finland";"2001";"0";"1";"1";"1";0;0;0
"Kobylnica";"Poland";"Uusikaupunki";"Finland";"2001";"0";"0";"0";"0";0;0;0
"Kobylnica";"Poland";"Orimattila";"Finland";"2001";"0";"0";"0";"0";0;0;0
"Kobylnica";"Poland";"Novgorod";"Russia";"2001";"0";"0";"0";"0";0;0;0
"Koscielisko";"Poland";"Novgorod";"Russia";"2001";"0";"0";"0";"0";0;0;0
"Orimattila";"Finland";"Koscielisko";"Poland";"2001";"0";"0";"0";"0";0;0;0
"Koscielisko";"Poland";"Uusikaupunki";"Finland";"2001";"0";"0";"0";"0";0;0;0
"Kobylnica";"Poland";"Koscielisko";"Poland";"2001";"0";"0";"0";"0";0;0;0
"Orimattila";"Finland";"Novgorod";"Russia";"2001";"0";"0";"0";"1";0;0;0
"Norddjurs";"Denmark";"Hallstahammar Municipality";"Sweden";"2008";"0";"0";"1";"1";0;0;0
"Audru";"Estonia";"Hallstahammar Municipality";"Sweden";"1996";"0";"0";"0";"0";0;0;0
"Mantta-Vilppula";"Finland";"Hallstahammar Municipality";"Sweden";"2009";"0";"0";"0";"0";0;0;0
"Paimio";"Finland";"Ljungby";"Sweden";"1967";"0";"0";"1";"1";0;0;0
"Rudersdal Municipality";"Denmark";"Jakobstad";"Finland";"0";"1";"1";"1";"1";0;0;0
"Hoje-Taastrup Municipality";"Denmark";"Valmiera";"Latvia";"1995";"0";"0";"1";"1";0;1;1
"Pskov";"Russia";"Valmiera";"Latvia";"2001";"0";"0";"0";"1";0;1;1
"Zdunska Wola";"Poland";"Valmiera";"Latvia";"2002";"0";"0";"0";"0";0;1;1
"Halle";"WestGER";"Valmiera";"Latvia";"1994";"0";"0";"0";"0";1;1;2
"Kokkola";"Finland";"Harnosand";"Sweden";"1948";"1";"1";"1";"1";0;0;0
"Fredericia";"Denmark";"Harnosand";"Sweden";"1948";"1";"1";"1";"1";0;0;0
"Fredericia";"Denmark";"Kokkola";"Finland";"1948";"1";"1";"1";"1";0;0;0
"Landskrona";"Sweden";"Fredrikstad";"Norway";"2006";"1";"1";"1";"1";0;0;0
"Slupsk";"Poland";"Fredrikstad";"Norway";"2010";"1";"1";"1";"1";1;0;1
"Central Administrative Okrug, Moscow";"Russia";"Mitte, Berlin";"WestGER";"2006";"0";"0";"0";"0";0;0;0
"Pushkin, St. Petersburg";"Russia";"Neukolln, Berlin";"WestGER";"1991";"0";"0";"0";"0";0;0;0
"Kaliningrad Oblast";"Russia";"Lichtenberg, Berlin";"WestGER";"2001";"0";"0";"0";"0";0;0;0
"Gjovik";"Norway";"Rauma";"Finland";"1946";"0";"1";"1";"1";0;0;0
"Ahlen";"WestGER";"Tempelhof-Schoneberg, Berlin";"WestGER";"1964";"0";"0";"0";"0";0;0;0
"Krakow";"Poland";"Frankfurt am Main";"WestGER";"1991";"0";"0";"0";"0";1;0;1
"Solna Municipality";"Sweden";"Valmiera";"Latvia";"1991";"0";"0";"1";"1";0;1;1
